,CODE_INSEE,DEP,P22_POP,P16_POP,SUPERF,DENS_LOG_22,REP_MAISON_22,REP_APPART_22,NB_COM_22,TX_EMP_22,CROI_POP_16_22,TX_OCCUP_22,LOG_MEN_22,PART_1529,PART_RES_SECOND,PART_HLM,DENS_POP_22,TX_EMP_22_n,CROI_POP_16_22_n,TX_OCCUP_22_n,LOG_MEN_22_n,PART_RES_SECOND_n,DENS_POP_22_n,POP_LOG_norm,INDICE_TENSION_LOG,INDICE_TENSION,CATEG_TENSION
32572,85026,85,1465.0,1379.0,23.74,29.1,1.0,0.0,7.0,0.757,6.24,0.936,0.864,0.147,0.072,0.064,61.71,0.6744791666666665,0.47093693397003134,0.773049645390071,0.8505154639175256,0.09148665819567979,0.011497229063421429,0.5744097381677018,0.365,0.635,Tendu
32573,85028,85,595.0,584.000000000002,9.73,29.5,1.0,0.0,3.0,0.793,1.88,0.912,0.845,0.108,0.067,0.021,61.15,0.7682291666666665,0.39914375102914545,0.6879432624113475,0.8260309278350515,0.08513341804320204,0.011384825985985746,0.5034936905258821,0.311,0.618,Tendu
32574,85029,85,2169.0,2155.00000000001,51.31,27.3,1.0,0.0,21.0,0.694,0.65,0.933,0.72,0.109,0.213,0.02,42.27,0.5104166666666665,0.3788901696031616,0.7624113475177308,0.6649484536082473,0.27064803049555275,0.007595236518154101,0.6053107607263782,0.335,0.554,Intermédiaire
32575,85031,85,3170.0,3126.0,43.48,34.5,1.0,0.0,14.0,0.786,1.41,0.951,0.907,0.158,0.044,0.044,72.91,0.75,0.3914045776387288,0.8262411347517729,0.9059278350515463,0.05590851334180432,0.013745290612135115,0.6351977634296747,0.419,0.659,Tendu
32576,85033,85,717.0,740.000000000003,16.36,24.1,1.0,0.0,5.0,0.694,-3.11,0.94,0.806,0.15,0.134,0.047,43.83,0.5104166666666665,0.3169767824798288,0.7872340425531914,0.7757731958762886,0.17026683608640408,0.007908359376724936,0.5181668588816837,0.29,0.56,Intermédiaire
32577,85034,85,3471.0,3326.0,60.49,27.1,1.0,0.0,23.0,0.762,4.36,0.951,0.904,0.165,0.047,0.063,57.38,0.6875,0.4399802404083649,0.8262411347517729,0.902061855670103,0.05972045743329098,0.010628112411106228,0.642342834192583,0.419,0.653,Tendu
32578,85035,85,5139.0,4468.0,27.32,300.2,0.9,0.1,55.0,0.599,15.02,0.989,0.319,0.069,0.669,0.016,188.1,0.26302083333333326,0.6155112794335584,0.9609929078014185,0.14819587628865982,0.8500635324015249,0.03686620220109312,0.6732543137859256,0.366,0.544,Intermédiaire
32579,85036,85,587.0,582.0,16.48,20.2,1.0,0.0,5.0,0.73,0.86,0.937,0.787,0.123,0.15,0.031,35.62,0.6041666666666665,0.38234809813930515,0.7765957446808511,0.7512886597938144,0.1905972045743329,0.006260449973605349,0.502428930575439,0.297,0.591,Intermédiaire
32580,85038,85,2915.99999999999,2790.99999999999,41.25,29.6,1.0,0.0,18.0,0.786,4.48,0.949,0.933,0.145,0.016,0.034,70.69,0.75,0.44195619957187554,0.8191489361702127,0.9394329896907216,0.020330368487928845,0.013299692698015082,0.6286193969321354,0.422,0.671,Tendu
32581,85039,85,4015.0,3921.0,40.42,43.7,1.0,0.0,25.0,0.778,2.4,0.952,0.937,0.15,0.015,0.052,99.33,0.7291666666666665,0.40770624073769146,0.829787234042553,0.9445876288659794,0.01905972045743329,0.019048307229725794,0.65381130976092,0.433,0.662,Tendu
32582,85040,85,1100.0,1114.0,15.28,42.7,1.0,0.0,6.0,0.691,-1.26,0.902,0.764,0.094,0.138,0.078,71.99,0.5026041666666665,0.3474394862506175,0.6524822695035462,0.7216494845360825,0.17534942820838628,0.013560628413490778,0.5518503872039328,0.287,0.52,Intermédiaire
32583,85042,85,1909.0,1909.0,39.96,24.0,1.0,0.0,15.0,0.697,0.0,0.945,0.849,0.133,0.096,0.071,47.77,0.5182291666666665,0.36818705746747904,0.8049645390070919,0.8311855670103092,0.12198221092757307,0.00869919531439743,0.5952551392569918,0.347,0.583,Intermédiaire
32584,85045,85,1103.0,1061.0,2.71,264.3,1.0,0.0,9.0,0.706,3.96,0.97,0.703,0.112,0.267,0.012,407.01,0.5416666666666665,0.43339370986332953,0.8936170212765955,0.643041237113402,0.33926302414231263,0.08080576948938895,0.5520647847165325,0.336,0.608,Tendu
32585,85046,85,3883.0,3756.0,49.51,33.7,1.0,0.0,21.0,0.766,3.38,0.959,0.941,0.155,0.019,0.061,78.43,0.6979166666666665,0.4238432405730282,0.854609929078014,0.9497422680412371,0.0241423125794155,0.01485326380400115,0.6511780477445319,0.433,0.665,Tendu
32586,85047,85,22890.0,20303.0,64.84,187.7,0.8,0.2,250.0,0.67,12.74,0.938,0.913,0.131,0.025,0.059,353.02,0.44791666666666674,0.5779680553268567,0.7801418439716312,0.9136597938144329,0.03176620076238882,0.06996890850590215,0.7909437566009652,0.481,0.609,Tendu
32587,85049,85,1816.0,1757.0,49.82,17.9,1.0,0.0,15.0,0.686,3.36,0.932,0.885,0.14,0.047,0.063,36.45,0.4895833333333335,0.42351391404577643,0.7588652482269507,0.8775773195876289,0.05972045743329098,0.006427047391947525,0.5913221701765825,0.342,0.578,Intermédiaire
32588,85050,85,2041.0,1839.0,24.67,46.8,1.0,0.0,19.0,0.692,10.98,0.926,0.774,0.132,0.152,0.037,82.73,0.505208333333333,0.5489873209287008,0.7375886524822697,0.7345360824742267,0.193138500635324,0.015716358862882297,0.6005204667504213,0.352,0.587,Intermédiaire
32589,85051,85,8517.99999999999,8290.99999999998,82.91,52.0,0.8,0.2,72.0,0.69,2.74,0.92,0.885,0.148,0.035,0.1,102.74,0.4999999999999998,0.41330479170097156,0.7163120567375887,0.8775773195876289,0.04447268106734435,0.019732761683396657,0.7130631610277294,0.404,0.567,Intermédiaire
32590,85054,85,1083.0,887.0,17.94,35.4,1.0,0.0,5.0,0.73,22.1,0.95,0.712,0.13,0.238,0.027,60.37,0.6041666666666665,0.732092870080685,0.8226950354609928,0.6546391752577319,0.30241423125794153,0.011228264556700326,0.5506243234404796,0.366,0.664,Tendu
32591,85055,85,1108.0,952.0,13.01,37.5,1.0,0.0,3.0,0.773,16.39,0.93,0.895,0.146,0.035,0.034,85.17,0.7161458333333335,0.6380701465503047,0.75177304964539,0.8904639175257731,0.04447268106734435,0.01620611512885206,0.5524208225445261,0.374,0.677,Tendu
32592,85056,85,394.000000000001,382.000000000002,15.1,16.5,1.0,0.0,0.0,0.677,3.14,0.887,0.725,0.125,0.162,0.045,26.09,0.46614583333333326,0.41989132224600695,0.5992907801418439,0.6713917525773195,0.20584498094027956,0.004347590459387363,0.4710826111006538,0.238,0.505,Intermédiaire
32593,85058,85,792.0,726.0,10.77,34.9,1.0,0.0,1.0,0.775,9.09,0.94,0.861,0.132,0.079,0.003,73.54,0.7213541666666665,0.5178659641034086,0.7872340425531914,0.8466494845360824,0.10038119440914867,0.013871744074250262,0.5259950362249697,0.347,0.66,Tendu
32594,85059,85,2590.0,2522.00000000001,7.94,176.6,0.8,0.2,48.0,0.608,2.7,0.883,0.849,0.127,0.034,0.133,326.2,0.28645833333333326,0.41264613864646804,0.5851063829787235,0.8311855670103092,0.043202033036848796,0.06458560397585741,0.6192817301247115,0.292,0.471,Intermédiaire
32595,85061,85,1550.0,1537.00000000001,35.16,20.2,1.0,0.0,3.0,0.773,0.85,0.924,0.849,0.16,0.076,0.012,44.08,0.7161458333333335,0.3821834348756793,0.7304964539007095,0.8311855670103092,0.096569250317662,0.007958539322008724,0.5788505807289893,0.355,0.614,Tendu
32596,85062,85,1144.0,1027.0,15.92,34.9,1.0,0.0,11.0,0.746,11.39,0.95,0.811,0.126,0.139,0.016,71.86,0.6458333333333333,0.5557385147373621,0.8226950354609928,0.7822164948453609,0.17662007623888185,0.013534534841943209,0.5549378753982798,0.362,0.652,Tendu
32597,85064,85,2559.0,2483.0,41.99,26.7,1.0,0.0,12.0,0.775,3.06,0.932,0.924,0.153,0.008,0.023,60.94,0.7213541666666665,0.41857401613699985,0.7588652482269507,0.9278350515463918,0.010165184243964422,0.011342674831947364,0.6183333505305897,0.396,0.64,Tendu
32598,85065,85,3648.0,3542.99999999999,40.57,41.2,0.9,0.1,33.0,0.766,2.96,0.916,0.895,0.159,0.02,0.088,89.92,0.6979166666666665,0.41692738350074104,0.7021276595744683,0.8904639175257731,0.025412960609911054,0.01715953408924403,0.6462605105639098,0.397,0.614,Tendu
32599,85066,85,847.0,832.999999999998,13.34,29.7,1.0,0.0,4.0,0.748,1.68,0.941,0.891,0.17,0.051,0.045,63.49,0.6510416666666665,0.39585048575662773,0.7907801418439715,0.8853092783505154,0.06480304955527319,0.011854510273841998,0.5312785594426583,0.331,0.623,Tendu
32600,85067,85,1002.0,980.000000000002,18.63,25.3,1.0,0.0,8.0,0.728,2.24,0.926,0.864,0.15,0.062,0.03,53.78,0.5989583333333333,0.4050716285196773,0.7375886524822697,0.8505154639175256,0.07878017789072427,0.009905521199019685,0.5445052228578325,0.323,0.593,Intermédiaire
32601,85070,85,3416.0,3146.00000000001,39.56,46.3,0.9,0.1,29.0,0.701,8.58,0.934,0.836,0.135,0.098,0.066,86.35,0.528645833333333,0.5094681376584884,0.7659574468085109,0.8144329896907216,0.12452350698856418,0.01644296447059154,0.64108471280317,0.385,0.601,Tendu
32602,85071,85,3707.99999999999,3444.00000000001,40.26,47.2,1.0,0.0,30.0,0.702,7.67,0.937,0.857,0.132,0.079,0.044,92.1,0.5312499999999998,0.4944837806685329,0.7765957446808511,0.8414948453608246,0.10038119440914867,0.017597103212118655,0.6475455247043747,0.391,0.604,Tendu
32603,85072,85,1047.0,988.0,9.68,47.0,1.0,0.0,6.0,0.826,5.97,0.945,0.933,0.161,0.011,0.104,108.16,0.8541666666666665,0.4664910258521324,0.8049645390070919,0.9394329896907216,0.01397712833545108,0.020820662897149175,0.5479632099618151,0.382,0.697,Tendu
32604,85073,85,1025.0,1053.0,17.1,25.8,1.0,0.0,3.0,0.772,-2.66,0.941,0.9,0.161,0.041,0.0,59.94,0.7135416666666665,0.3243866293429936,0.7907801418439715,0.8969072164948453,0.052096569250317665,0.011141955050812212,0.5462915919887349,0.342,0.626,Tendu
32605,85074,85,229.0,216.0,7.03,16.1,1.0,0.0,0.0,0.696,6.02,0.906,0.783,0.129,0.123,0.0,32.57,0.5156249999999998,0.46731434217026185,0.666666666666667,0.7461340206185567,0.156289707750953,0.00564825464114314,0.42847190947498276,0.237,0.554,Intermédiaire
32606,85076,85,5659.00000000001,5262.0,27.77,87.1,1.0,0.0,45.0,0.778,7.54,0.944,0.922,0.14,0.022,0.026,203.78,0.7291666666666665,0.4923431582413964,0.8014184397163118,0.9252577319587629,0.02795425667090216,0.040013488369292284,0.6808474700843349,0.455,0.669,Tendu
32607,85077,85,492.0,503.0,5.9,59.7,1.0,0.0,2.0,0.655,-2.19,0.915,0.636,0.128,0.278,0.062,83.39,0.40885416666666674,0.3321258027334102,0.6985815602836882,0.5567010309278351,0.3532401524777637,0.015848833918431494,0.4885445493889435,0.239,0.49,Intermédiaire
32608,85078,85,731.0,747.999999999997,11.66,45.7,1.0,0.0,12.0,0.705,-2.27,0.909,0.717,0.089,0.192,0.034,62.69,0.5390624999999998,0.33080849662440315,0.6773049645390072,0.661082474226804,0.24396442185514614,0.011693934448933877,0.5196883882619375,0.274,0.527,Intermédiaire
32609,85080,85,1757.0,1720.0,23.87,34.5,1.0,0.0,11.0,0.717,2.15,0.916,0.86,0.134,0.056,0.048,73.61,0.5703124999999998,0.4035896591470443,0.7021276595744683,0.8453608247422679,0.07115628970775095,0.013885794458929722,0.5887212788125007,0.339,0.575,Intermédiaire
32610,85081,85,4535.0,4248.00000000001,33.6,57.5,1.0,0.0,32.0,0.746,6.76,0.966,0.955,0.14,0.01,0.056,134.97,0.6458333333333333,0.47949942367857734,0.8794326241134751,0.9677835051546391,0.012706480304955527,0.026201960229382565,0.6634048421675595,0.446,0.672,Tendu
32611,85082,85,2984.0,2832.0,31.29,43.7,0.9,0.1,29.0,0.779,5.37,0.957,0.909,0.166,0.048,0.04,95.37,0.7317708333333335,0.4566112300345793,0.8475177304964538,0.9085051546391751,0.060991105463786534,0.0182534568964306,0.6304350620039179,0.425,0.674,Tendu
32612,85083,85,1643.0,1649.00000000001,8.95,259.4,1.0,0.0,22.0,0.695,-0.36,0.985,0.372,0.102,0.613,0.035,183.58,0.513020833333333,0.3622591799769472,0.9468085106382977,0.21649484536082475,0.7789072426937739,0.035958948790362245,0.5834387729075003,0.326,0.559,Intermédiaire
32613,85084,85,6835.0,8804.0,68.47,42.8,0.9,0.1,65.0,0.77,-22.36,0.946,0.931,0.157,0.014,0.068,99.82,0.7083333333333335,0.0,0.8085106382978724,0.9368556701030928,0.017789072426937738,0.019146659922482018,0.6957215533045835,0.395,0.568,Intermédiaire
32614,85086,85,1703.99999999999,1576.00000000001,28.64,27.7,1.0,0.0,14.0,0.71,8.12,0.938,0.885,0.156,0.053,0.058,59.5,0.552083333333333,0.5018936275316978,0.7801418439716312,0.8775773195876289,0.06734434561626429,0.011053638347112746,0.5863093521210099,0.361,0.616,Tendu
32615,85087,85,205.0,208.0,10.99,17.3,1.0,0.0,1.0,0.6,-1.44,0.774,0.527,0.128,0.247,0.039,18.65,0.2656249999999998,0.3444755475053516,0.19858156028368823,0.4162371134020618,0.3138500635324015,0.0028542352877418417,0.4197888897540845,0.126,0.3,Détendu
32616,85088,85,4978.0,4668.0,17.81,157.5,1.0,0.0,31.0,0.665,6.64,0.973,0.839,0.094,0.133,0.009,279.51,0.43489583333333326,0.4775234645150667,0.9042553191489362,0.8182989690721649,0.16899618805590852,0.05521399739465724,0.670746866885742,0.41,0.611,Tendu
32617,85089,85,5411.0,5234.0,47.17,50.3,1.0,0.0,39.0,0.743,3.38,0.954,0.94,0.138,0.014,0.065,114.71,0.6380208333333333,0.4238432405730282,0.8368794326241131,0.9484536082474224,0.017789072426937738,0.02213537746358441,0.6773172233271072,0.437,0.645,Tendu
32618,85090,85,6401.0,6507.0,88.64,32.6,1.0,0.0,38.0,0.766,-1.63,0.937,0.902,0.164,0.035,0.07,72.21,0.6979166666666665,0.3413469454964598,0.7765957446808511,0.8994845360824741,0.04447268106734435,0.01360478676534051,0.690553466083245,0.429,0.621,Tendu
32619,85092,85,13806.0,13424.0,34.05,237.5,0.7,0.3,155.0,0.602,2.85,0.881,0.85,0.153,0.031,0.138,405.46,0.27083333333333326,0.4151160876008563,0.5780141843971633,0.8324742268041236,0.03939008894536213,0.08049465382862946,0.7511095207846349,0.35,0.466,Intermédiaire
32620,85093,85,1242.0,1182.0,26.89,20.6,1.0,0.0,5.0,0.789,5.08,0.946,0.922,0.179,0.023,0.035,46.19,0.7578125,0.45183599538942865,0.8085106382978724,0.9252577319587629,0.029224904701397714,0.008382058060203892,0.5614084455811164,0.376,0.67,Tendu
32621,85094,85,1176.0,1114.0,34.42,19.9,1.0,0.0,13.0,0.708,5.57,0.922,0.779,0.122,0.142,0.087,34.17,0.5468749999999998,0.45990449530709704,0.7234042553191493,0.740979381443299,0.18043202033036848,0.005969406290959381,0.5571096866199441,0.321,0.576,Intermédiaire
32622,85095,85,2128.0,1831.0,21.51,44.6,1.0,0.0,12.0,0.78,16.22,0.935,0.903,0.186,0.032,0.014,98.93,0.734375,0.6352708710686645,0.769503546099291,0.9007731958762886,0.04066073697585769,0.018968019317271736,0.6038078388952939,0.415,0.687,Tendu
32623,85096,85,5413.0,4956.0,59.49,43.2,1.0,0.0,36.0,0.753,9.22,0.931,0.906,0.138,0.025,0.021,90.99,0.6640625,0.5200065865305451,0.7553191489361706,0.9046391752577319,0.03176620076238882,0.017374304255058638,0.6773463351091726,0.436,0.643,Tendu
32624,85097,85,3223.0,3034.0,30.33,47.0,1.0,0.0,26.0,0.77,6.23,0.952,0.927,0.133,0.025,0.062,106.26,0.7083333333333335,0.4707722707064055,0.829787234042553,0.9317010309278351,0.03176620076238882,0.02043929531299239,0.6365037901970457,0.425,0.668,Tendu
32625,85098,85,1963.0,1905.0,13.12,66.4,1.0,0.0,12.0,0.753,3.04,0.97,0.965,0.147,0.005,0.076,149.62,0.6640625,0.4182446896097481,0.8936170212765955,0.9806701030927834,0.0063532401524777635,0.02914250502301252,0.5974518308446557,0.4,0.67,Tendu
32626,85099,85,1144.0,1026.0,25.1,20.7,1.0,0.0,4.0,0.728,11.5,0.948,0.879,0.148,0.069,0.021,45.58,0.5989583333333333,0.5575498106372468,0.8156028368794326,0.8698453608247423,0.08767471410419314,0.00825961899371145,0.5549378753982798,0.36,0.648,Tendu
32627,85100,85,2216.0,2129.0,11.69,109.0,1.0,0.0,14.0,0.696,4.09,0.943,0.785,0.094,0.158,0.038,189.56,0.5156249999999998,0.435534332290466,0.7978723404255317,0.7487113402061856,0.20076238881829733,0.03715925308155044,0.606999076405845,0.355,0.585,Intermédiaire
32628,85101,85,484.000000000001,491.999999999999,12.42,22.6,1.0,0.0,0.0,0.621,-1.63,0.945,0.704,0.13,0.241,0.031,38.97,0.3203125,0.3413469454964598,0.8049645390070919,0.6443298969072164,0.3062261753494282,0.006932861240408103,0.4872555057131486,0.248,0.509,Intermédiaire
32629,85102,85,725.000000000001,658.0,20.49,16.7,1.0,0.0,4.0,0.726,10.18,0.953,0.873,0.173,0.08,0.051,35.38,0.5937499999999998,0.5358142598386301,0.833333333333333,0.8621134020618555,0.10165184243964422,0.006212277226132913,0.5190398986977696,0.336,0.647,Tendu
32630,85103,85,2216.0,2151.0,36.33,30.2,1.0,0.0,15.0,0.765,3.02,0.93,0.856,0.156,0.074,0.021,61.0,0.6953125,0.4179153630824963,0.75177304964539,0.8402061855670102,0.0940279542566709,0.011354718018815473,0.606999076405845,0.378,0.623,Tendu
32631,85104,85,910.000000000001,832.0,47.18,17.7,1.0,0.0,5.0,0.565,9.38,0.985,0.552,0.087,0.434,0.009,19.29,0.17447916666666652,0.5226411987485593,0.9468085106382977,0.44845360824742275,0.5514612452350699,0.0029826959476683384,0.5369249033564241,0.284,0.53,Intermédiaire
32632,85105,85,516.0,546.000000000001,12.81,24.9,1.0,0.0,7.0,0.615,-5.49,0.89,0.782,0.107,0.107,0.07,40.28,0.3046874999999998,0.27778692573686814,0.6099290780141846,0.7448453608247423,0.13595933926302414,0.007195804153695152,0.49228977895364434,0.22,0.447,Intermédiaire
32633,85106,85,1335.0,1359.0,7.82,361.3,0.9,0.1,23.0,0.646,-1.77,0.964,0.254,0.092,0.71,0.04,170.72,0.3854166666666665,0.3390416598056974,0.8723404255319149,0.06443298969072164,0.9021601016518425,0.0333776924049642,0.567093397191216,0.275,0.485,Intermédiaire
32634,85108,85,3437.0,3145.0,16.75,84.6,1.0,0.0,26.0,0.789,9.28,0.953,0.948,0.174,0.005,0.054,205.19,0.7578125,0.5209945661123003,0.833333333333333,0.9587628865979381,0.0063532401524777635,0.04029650326069285,0.6415674602746881,0.445,0.694,Tendu
32635,85109,85,16589.0,15972.0,88.78,88.1,0.8,0.2,137.0,0.751,3.86,0.966,0.947,0.173,0.019,0.068,186.86,0.6588541666666665,0.4317470772270707,0.8794326241134751,0.9574742268041236,0.0241423125794155,0.03661730967248554,0.7655774772760455,0.509,0.665,Tendu
32636,85110,85,903.0,911.0,11.42,41.2,0.9,0.1,16.0,0.688,-0.88,0.901,0.832,0.118,0.069,0.119,79.07,0.4947916666666665,0.35369669026840117,0.6489361702127661,0.8092783505154637,0.08767471410419314,0.014981724463927643,0.5363171457856358,0.283,0.527,Intermédiaire
32637,85111,85,1505.0,1533.99999999999,19.09,45.5,1.0,0.0,15.0,0.717,-1.89,0.885,0.811,0.144,0.074,0.05,78.84,0.5703124999999998,0.33706570064218677,0.5921985815602837,0.7822164948453609,0.0940279542566709,0.014935558914266562,0.5765307555370663,0.302,0.524,Intermédiaire
32638,85112,85,2805.0,2699.0,19.23,79.2,1.0,0.0,20.0,0.699,3.93,0.933,0.826,0.126,0.106,0.014,145.87,0.5234374999999998,0.43289972007245187,0.7624113475177308,0.8015463917525771,0.13468869123252858,0.028389805843755708,0.6255626427624491,0.364,0.582,Intermédiaire
32639,85113,85,4887.0,4789.0,23.32,269.0,1.0,0.0,51.0,0.673,2.05,0.976,0.374,0.117,0.602,0.046,209.56,0.45572916666666674,0.4019430265107855,0.9148936170212765,0.2190721649484536,0.7649301143583227,0.041173648704253454,0.6692934995626735,0.364,0.543,Intermédiaire
32640,85114,85,3046.0,2647.0,16.57,290.8,0.9,0.1,40.0,0.559,15.07,0.966,0.356,0.05,0.61,0.013,183.83,0.15885416666666674,0.6163345957516879,0.8794326241134751,0.19587628865979378,0.7750952986022872,0.03600912873564603,0.6320548286991371,0.316,0.5,Intermédiaire
32641,85115,85,647.0,612.999999999999,8.27,40.0,1.0,0.0,5.0,0.751,5.55,0.905,0.813,0.128,0.092,0.036,78.23,0.6588541666666665,0.4595751687798453,0.6631205673758864,0.7847938144329896,0.11689961880559085,0.01481311984777412,0.5100845631005787,0.301,0.591,Intermédiaire
32642,85116,85,483.0,440.0,11.5,28.9,1.0,0.0,1.0,0.663,9.77,0.971,0.652,0.101,0.319,0.029,42.0,0.4296875,0.5290630660299688,0.897163120567376,0.5773195876288659,0.40533672172808133,0.00754104217724761,0.4870928822554907,0.289,0.594,Intermédiaire
32643,85117,85,601.0,619.0,13.19,28.7,1.0,0.0,2.0,0.706,-2.91,0.929,0.751,0.103,0.177,0.021,45.56,0.5416666666666665,0.32027004775234647,0.74822695035461,0.7048969072164948,0.22490470139771282,0.008255604598088747,0.5042829228737306,0.277,0.55,Intermédiaire
32644,85118,85,2285.0,2272.0,17.96,57.5,1.0,0.0,12.0,0.769,0.57,0.946,0.916,0.134,0.03,0.024,127.23,0.7057291666666665,0.3775728634941545,0.8085106382978724,0.9175257731958764,0.03811944091486658,0.024648389123396498,0.6094139141276184,0.391,0.641,Tendu
32645,85119,85,2572.0,2344.0,31.33,36.6,1.0,0.0,17.0,0.798,9.73,0.944,0.929,0.153,0.016,0.067,82.09,0.78125,0.5284044129754653,0.8014184397163118,0.9342783505154639,0.020330368487928845,0.015587898202955799,0.6187324487867508,0.427,0.69,Tendu
32646,85120,85,1512.0,1370.0,13.57,66.7,1.0,0.0,10.0,0.692,10.36,0.96,0.754,0.126,0.206,0.009,111.42,0.505208333333333,0.538778198583896,0.8581560283687941,0.7087628865979381,0.26175349428208383,0.021475009383649768,0.5768961336418901,0.356,0.617,Tendu
32647,85121,85,1050.0,1046.0,23.74,23.2,1.0,0.0,7.0,0.679,0.38,0.944,0.875,0.129,0.069,0.093,44.23,0.47135416666666674,0.37444426148526266,0.8014184397163118,0.8646907216494846,0.08767471410419314,0.007988647289178995,0.548188434614263,0.315,0.575,Intermédiaire
32648,85123,85,296.0,276.0,8.38,20.7,1.0,0.0,1.0,0.698,7.25,0.954,0.765,0.168,0.19,0.065,35.32,0.520833333333333,0.48756792359624573,0.8368794326241131,0.7229381443298969,0.24142312579415504,0.006200234039264804,0.44861506112071414,0.272,0.606,Tendu
32649,85125,85,383.000000000001,383.0,10.37,17.8,1.0,0.0,3.0,0.682,0.0,0.948,0.844,0.127,0.104,0.039,36.93,0.47916666666666674,0.36818705746747904,0.8156028368794326,0.8247422680412371,0.13214739517153748,0.006523392886892397,0.4688572991068087,0.27,0.575,Intermédiaire
32650,85126,85,1360.0,1318.0,11.72,51.5,1.0,0.0,3.0,0.74,3.19,0.972,0.951,0.134,0.021,0.073,116.04,0.6302083333333333,0.4207146385641364,0.9007092198581561,0.9626288659793814,0.02668360864040661,0.022402334772494165,0.5685541553313681,0.376,0.662,Tendu
32651,85127,85,2442.0,2495.0,38.05,100.2,1.0,0.0,35.0,0.591,-2.12,0.968,0.334,0.072,0.634,0.019,64.18,0.24218749999999978,0.3332784455787914,0.8865248226950353,0.1675257731958763,0.8055908513341804,0.011993006922825252,0.614647469073739,0.285,0.463,Intermédiaire
32652,85128,85,9450.00000000001,9467.0,31.52,181.4,0.7,0.3,111.0,0.615,-0.18,0.904,0.861,0.147,0.043,0.115,299.81,0.3046874999999998,0.36522311872221314,0.6595744680851063,0.8466494845360824,0.054637865311308764,0.0592886089517008,0.721243372026855,0.353,0.489,Intermédiaire
